train_code,train_number,normalized_train_number,corridor_type,route_code,service_type,line_group,direction,from_station,to_station,car_composition,ac_service,source_note
97084,K 72,K72,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97085,K 65,K65,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97086,K 74,K74,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97087,TK 7,TK7,1,MAIN,SLOW,MAIN,DN,TNA,KYN,12_CAR,NON_AC,
97088,K 76,K76,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97089,K 67,K67,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97090,K 78,K78,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97091,CK 17,CK17,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97092,K 80,K80,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97093,K 69,K69,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97094,TK 12,TK12,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97095,K 71,K71,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97096,K 82,K82,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97097,K 73,K73,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97098,K 84,K84,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97099,K 75,K75,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97100,PK 22,PK22,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97101,PK 17,PK17,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97102,TK 14,TK14,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97103,K 77,K77,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97104,K 86,K86,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97105,PK 19,PK19,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97106,K 88,K88,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97107,K 81,K81,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97108,PK 24,PK24,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97109,PK 21,PK21,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97110,K 90,K90,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97111,KW 1,KW1,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97112,TK 16,TK16,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97113,K 83,K83,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97114,PK 26,PK26,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97115,K 85,K85,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97116,K 94,K94,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97117,CK 19,CK19,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97118,K 98,K98,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97119,TK 9,TK9,1,MAIN,SLOW,MAIN,DN,TNA,KYN,12_CAR,NON_AC,
97120,K 100,K100,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97121,CK 21,CK21,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97122,K 104,K104,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97123,K 89,K89,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97124,TK 18,TK18,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97125,CK 23,CK23,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97126,K 106,K106,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97127,K 91,K91,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97128,K 112,K112,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97129,K 93,K93,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97130,TK 20,TK20,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97131,PK 23,PK23,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97132,CK 6,CK6,1,MAIN,SLOW,MAIN,UP,KYN,CLA,12_CAR,NON_AC,
97133,CK 25,CK25,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97134,K 114,K114,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97135,K 97,K97,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97136,TK 22,TK22,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97137,CK 27,CK27,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97138,K 116,K116,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97139,K 99,K99,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97140,PK 28,PK28,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97141,PK 25,PK25,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97142,K 118,K118,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97143,K 103,K103,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97144,K 120,K120,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97145,K 105,K105,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97146,PK 30,PK30,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97147,TK 11,TK11,1,MAIN,SLOW,MAIN,DN,TNA,KYN,12_CAR,NON_AC,
97148,K 122,K122,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97149,PK 27,PK27,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,AC,
97150,TK 24,TK24,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97151,PK 29,PK29,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97152,K 124,K124,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,AC,
97153,K 111,K111,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97154,PK 32,PK32,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,AC,
97155,K 113,K113,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97156,K 126,K126,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97157,K 115,K115,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,AC,
97158,K 128,K128,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97159,CK 29,CK29,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97160,PK 34,PK34,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97161,K 119,K119,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97162,TK 26,TK26,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97163,K 121,K121,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,AC,
97164,CK 8,CK8,1,MAIN,SLOW,MAIN,UP,KYN,CLA,12_CAR,AC,
97165,PK 31,PK31,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97166,PK 36,PK36,1,MAIN,SLOW,MAIN,UP,KYN,PR,12_CAR,NON_AC,
97167,K 123,K123,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97168,K 130,K130,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,AC,
97169,PK 33,PK33,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97170,K 132,K132,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97171,K 125,K125,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97172,K 134,K134,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97173,K 127,K127,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,AC,
97174,K 136,K136,1,MAIN,SLOW,MAIN,UP,KYN,CSMT,12_CAR,NON_AC,
97175,PK 35,PK35,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,AC,
97176,CK 10,CK10,1,MAIN,SLOW,MAIN,UP,KYN,CLA,12_CAR,AC,
97177,PK 37,PK37,1,MAIN,SLOW,MAIN,DN,PR,KYN,12_CAR,NON_AC,
97178,TK 28,TK28,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,AC,
97179,K 131,K131,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97180,TK 30,TK30,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,AC,
97181,CK 31,CK31,1,MAIN,SLOW,MAIN,DN,CLA,KYN,12_CAR,NON_AC,
97182,TK 32,TK32,1,MAIN,SLOW,MAIN,UP,KYN,TNA,12_CAR,NON_AC,
97183,K 133,K133,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97185,K 135,K135,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97187,K 137,K137,1,MAIN,SLOW,MAIN,DN,CSMT,KYN,12_CAR,NON_AC,
97201,TDL 1,TDL1,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97202,DL 2,DL2,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97203,DL 1,DL1,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97204,DL 6,DL6,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97205,CDL 1,CDL1,1,MAIN,SLOW,MAIN,DN,CLA,DI,12_CAR,NON_AC,
97206,DL 8,DL8,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97207,DL 3,DL3,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97208,DL 12,DL12,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97209,DL 5,DL5,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97210,DL 14,DL14,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97211,DL 7,DL7,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97212,PDL 2,PDL2,1,MAIN,SLOW,MAIN,UP,DI,PR,12_CAR,NON_AC,
97213,DL 9,DL9,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97214,DL 16,DL16,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97215,PDL 1,PDL1,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97216,DL 18,DL18,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97217,DL 11,DL11,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,AC,
97218,DL 20,DL20,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,AC,
97219,DL 13,DL13,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97220,DL 22,DL22,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97221,DL 15,DL15,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97222,DL 24,DL24,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97223,PDL 3,PDL3,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97224,DL 26,DL26,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97225,PDL 5,PDL5,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97226,PDL 4,PDL4,1,MAIN,SLOW,MAIN,UP,DI,PR,12_CAR,NON_AC,
97227,DL 19,DL19,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97228,DL 28,DL28,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97229,PDL 7,PDL7,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97230,DL 30,DL30,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97231,DL 21,DL21,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97232,DL 32,DL32,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97233,DL 23,DL23,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97234,DL 34,DL34,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97235,DL 25,DL25,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,AC,
97236,DL 36,DL36,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,AC,
97237,DL 27,DL27,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97238,DL 38,DL38,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97239,DL 29,DL29,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,AC,
97240,PDL 6,PDL6,1,MAIN,SLOW,MAIN,UP,DI,PR,12_CAR,AC,
97241,DL 31,DL31,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97242,DL 40,DL40,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97243,PDL 9,PDL9,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97244,DL 42,DL42,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97245,DL 33,DL33,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97246,PDL 8,PDL8,1,MAIN,SLOW,MAIN,UP,DI,PR,12_CAR,NON_AC,
97247,PDL 11,PDL11,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97248,DL 44,DL44,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97249,DL 37,DL37,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97250,DL 46,DL46,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97251,DL 39,DL39,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,AC,
97252,DL 48,DL48,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,AC,
97253,DL 41,DL41,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97254,DL 50,DL50,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97255,DL 43,DL43,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97256,DL 52,DL52,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97257,PDL 13,PDL13,1,MAIN,SLOW,MAIN,DN,PR,DI,12_CAR,NON_AC,
97258,DL 54,DL54,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97259,DL 45,DL45,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97260,DL 56,DL56,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97261,DL 47,DL47,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97262,DL 58,DL58,1,MAIN,SLOW,MAIN,UP,DI,CSMT,12_CAR,NON_AC,
97263,DL 49,DL49,1,MAIN,SLOW,MAIN,DN,CSMT,DI,12_CAR,NON_AC,
97264,PDL 10,PDL10,1,MAIN,SLOW,MAIN,UP,DI,PR,12_CAR,NON_AC,
97301,T 1,T1,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97302,T 2,T2,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97303,CT 1,CT1,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97304,T 4,T4,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97305,T 3,T3,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97306,T 6,T6,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97307,T 5,T5,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97308,T 8,T8,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97309,T 7,T7,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97310,T 12,T12,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,AC,
97311,T 9,T9,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97312,T 14,T14,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97313,T 11,T11,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97314,T 16,T16,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97315,T 13,T13,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97316,T 18,T18,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97317,T 17,T17,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97318,T 20,T20,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97319,T 19,T19,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97320,T 22,T22,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,AC,
97321,PT 1,PT1,1,MAIN,SLOW,MAIN,DN,PR,TNA,12_CAR,NON_AC,
97322,T 24,T24,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97323,T 21,T21,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97324,T 26,T26,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97325,T 23,T23,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97326,T 30,T30,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97327,PT 3,PT3,1,MAIN,SLOW,MAIN,DN,PR,TNA,12_CAR,NON_AC,
97328,T 34,T34,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97329,T 27,T27,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97330,T 36,T36,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97331,T 31,T31,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97332,T 38,T38,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97333,T 33,T33,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97334,T 40,T40,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97335,T 35,T35,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97336,T 44,T44,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97337,T 39,T39,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97338,T 46,T46,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97339,T 41,T41,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97340,T 48,T48,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97341,T 43,T43,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97342,T 50,T50,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97343,T 45,T45,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97344,T 52,T52,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97345,T 47,T47,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97346,T 56,T56,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97347,T 49,T49,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97348,T 58,T58,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97349,T 51,T51,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97350,T 60,T60,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97351,T 53,T53,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97352,T 62,T62,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97353,T 55,T55,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97354,T 64,T64,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97355,T 57,T57,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97356,T 68,T68,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97357,T 59,T59,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97358,T 70,T70,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97359,T 61,T61,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97360,T 72,T72,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97361,T 63,T63,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97362,T 74,T74,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97363,T 65,T65,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,AC,
97364,T 76,T76,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97365,T 67,T67,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97366,T 78,T78,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97367,T 69,T69,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97368,T 80,T80,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97369,T 71,T71,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97370,T 82,T82,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,AC,
97371,T 73,T73,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97372,PT 2,PT2,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97373,T 75,T75,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97374,T 86,T86,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97375,PT 5,PT5,1,MAIN,SLOW,MAIN,DN,PR,TNA,12_CAR,NON_AC,
97376,PT 4,PT4,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97377,T 77,T77,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97378,T 88,T88,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97379,T 79,T79,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97380,T 90,T90,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97381,T 81,T81,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97382,T 92,T92,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97383,T 83,T83,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97384,T 94,T94,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97385,T 85,T85,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97386,T 96,T96,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97387,T 87,T87,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97388,T 98,T98,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97389,T 89,T89,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,AC,
97390,T 100,T100,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97391,T 91,T91,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97392,PT 6,PT6,1,MAIN,SLOW,MAIN,UP,TNA,PR,12_CAR,NON_AC,
97393,T 93,T93,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97394,T 102,T102,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97395,T 95,T95,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97396,T 104,T104,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97397,T 97,T97,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97398,T 106,T106,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97399,T 101,T101,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
97400,T 108,T108,1,MAIN,SLOW,MAIN,UP,TNA,CSMT,12_CAR,NON_AC,
97401,T 103,T103,1,MAIN,SLOW,MAIN,DN,CSMT,TNA,12_CAR,NON_AC,
